"WBAN","STATION_ID","UTC_START","TEMPERATURE","PRECIPITATION","VARIABLE","VOLUMETRIC","NOPRCPRESPONSE","FROZENRECOVERY","NOISE","FAILURE","STATIC","ERRATIC","DIURNALNOISE","TOOHIGH","SCALING","ZERO","SPIKE","stVarId","flgCount","anyFlag"
63858,1122,"2021-03-07 15:00:00",11.827,0,"sw2010",0.466,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-07 16:00:00",14.041,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-07 17:00:00",15.139,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-07 18:00:00",16.184,0,"sw2010",0.464,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-07 19:00:00",17.202,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-07 20:00:00",17.691,0,"sw2010",0.459,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-07 21:00:00",17.954,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-07 22:00:00",17.425,0,"sw2010",0.453,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-07 23:00:00",14.078,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 00:00:00",9.181,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 01:00:00",6.304,0,"sw2010",0.453,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 02:00:00",4.662,0,"sw2010",0.454,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 03:00:00",3.631,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 04:00:00",2.781,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 05:00:00",2.052,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 06:00:00",1.393,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 07:00:00",0.546,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 08:00:00",0.136,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 09:00:00",-0.388,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 10:00:00",-1.044,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 11:00:00",-1.067,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 12:00:00",-1.096,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 13:00:00",3.815,0,"sw2010",0.459,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 14:00:00",9.644,0,"sw2010",0.463,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 15:00:00",13.648,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 16:00:00",16.273,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 17:00:00",17.702,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 18:00:00",18.964,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 19:00:00",19.986,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 20:00:00",20.654,0,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 21:00:00",21.059,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 22:00:00",20.87,0,"sw2010",0.454,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-08 23:00:00",17.953,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 00:00:00",11.405,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 01:00:00",8.443,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 02:00:00",6.691,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 03:00:00",6.283,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 04:00:00",4.703,0,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 05:00:00",3.585,0,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 06:00:00",3.625,0,"sw2010",0.45,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 07:00:00",2.442,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 08:00:00",1.572,0,"sw2010",0.456,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 09:00:00",1.943,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 10:00:00",1.858,0,"sw2010",0.457,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 11:00:00",0.963,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 12:00:00",1.414,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 13:00:00",6.182,0,"sw2010",0.46,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 14:00:00",10.248,0,"sw2010",0.458,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 15:00:00",14.284,0,"sw2010",0.461,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 16:00:00",17.154,0,"sw2010",0.455,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 17:00:00",18.649,0,"sw2010",0.449,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 18:00:00",19.638,0,"sw2010",0.45,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 19:00:00",20.157,0,"sw2010",0.445,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 20:00:00",20.935,0,"sw2010",0.449,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 21:00:00",21.308,0,"sw2010",0.45,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 22:00:00",21.376,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-09 23:00:00",19.395,0,"sw2010",0.451,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 00:00:00",12.702,0,"sw2010",0.451,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 01:00:00",10.062,0,"sw2010",0.451,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 02:00:00",9.247,0,"sw2010",0.449,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 03:00:00",9.248,0,"sw2010",0.451,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 04:00:00",13.312,0,"sw2010",0.445,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 05:00:00",10.891,0,"sw2010",0.446,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 06:00:00",6.753,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 07:00:00",6.339,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 08:00:00",5.464,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 09:00:00",4.178,0,"sw2010",0.449,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 10:00:00",3.73,0,"sw2010",0.448,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 11:00:00",4.063,0,"sw2010",0.451,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 12:00:00",6.708,0,"sw2010",0.451,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 13:00:00",9.555,0,"sw2010",0.453,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 14:00:00",13.39,0,"sw2010",0.452,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 15:00:00",17.021,0,"sw2010",0.449,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 16:00:00",19.577,0,"sw2010",0.444,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 17:00:00",21.553,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 18:00:00",22.416,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 19:00:00",22.634,0,"sw2010",0.448,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 20:00:00",23.387,0,"sw2010",0.445,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 21:00:00",23.482,0,"sw2010",0.444,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 22:00:00",22.674,0,"sw2010",0.435,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-10 23:00:00",21.175,0,"sw2010",0.44,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 00:00:00",18.02,0,"sw2010",0.445,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 01:00:00",17.748,0,"sw2010",0.445,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 02:00:00",17.671,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 03:00:00",16.379,0,"sw2010",0.446,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 04:00:00",14.855,0,"sw2010",0.445,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 05:00:00",12.088,0,"sw2010",0.444,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 06:00:00",8.726,0,"sw2010",0.445,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 07:00:00",7.489,0,"sw2010",0.443,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 08:00:00",6.588,0,"sw2010",0.444,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 09:00:00",6.437,0,"sw2010",0.444,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 10:00:00",8.796,0,"sw2010",0.444,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 11:00:00",8.119,0,"sw2010",0.444,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 12:00:00",9.313,0,"sw2010",0.446,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 13:00:00",10.727,0,"sw2010",0.448,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 14:00:00",12.073,0,"sw2010",0.447,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 15:00:00",13.275,0,"sw2010",0.44,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 16:00:00",15.832,0,"sw2010",0.441,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 17:00:00",18.928,0,"sw2010",0.442,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 18:00:00",21.614,0,"sw2010",0.441,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 19:00:00",22.603,0,"sw2010",0.439,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 20:00:00",23.023,0,"sw2010",0.436,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 21:00:00",23.65,0,"sw2010",0.445,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 22:00:00",23.638,0,"sw2010",0.443,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-11 23:00:00",21.686,0,"sw2010",0.448,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 00:00:00",16.301,0,"sw2010",0.439,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 01:00:00",13.788,0,"sw2010",0.44,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 02:00:00",14.106,0,"sw2010",0.445,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 03:00:00",17.267,0,"sw2010",0.444,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 04:00:00",16.81,0,"sw2010",0.444,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 05:00:00",14.865,0,"sw2010",0.441,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 06:00:00",11.948,0,"sw2010",0.44,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 07:00:00",10.301,0,"sw2010",0.443,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 08:00:00",9.324,0,"sw2010",0.448,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 09:00:00",8.725,0,"sw2010",0.443,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 10:00:00",8.548,0,"sw2010",0.444,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 11:00:00",8.538,0,"sw2010",0.446,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 12:00:00",9.004,0,"sw2010",0.444,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 13:00:00",12.889,0,"sw2010",0.445,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 14:00:00",16.308,0,"sw2010",0.441,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 15:00:00",18.681,0,"sw2010",0.445,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 16:00:00",21.131,0,"sw2010",0.439,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 17:00:00",22.528,0,"sw2010",0.437,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 18:00:00",23.721,0,"sw2010",0.442,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 19:00:00",24.299,0,"sw2010",0.439,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 20:00:00",24.983,0,"sw2010",0.441,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 21:00:00",24.852,0,"sw2010",0.437,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 22:00:00",24.932,0,"sw2010",0.437,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-12 23:00:00",22.277,0,"sw2010",0.44,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 00:00:00",17.491,0,"sw2010",0.442,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 01:00:00",15.331,0,"sw2010",0.442,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 02:00:00",13.918,0,"sw2010",0.438,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 03:00:00",12.924,0,"sw2010",0.437,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 04:00:00",12.07,0,"sw2010",0.44,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 05:00:00",11.384,0,"sw2010",0.438,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 06:00:00",10.8,0,"sw2010",0.436,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 07:00:00",10.638,0,"sw2010",0.435,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 08:00:00",10.334,0,"sw2010",0.435,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 09:00:00",9.563,0,"sw2010",0.433,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 10:00:00",9.356,0,"sw2010",0.434,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 11:00:00",8.723,0,"sw2010",0.432,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 12:00:00",9.14,0,"sw2010",0.436,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 13:00:00",13.648,0,"sw2010",0.432,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 14:00:00",17.583,0,"sw2010",0.438,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 15:00:00",20.835,0,"sw2010",0.44,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 16:00:00",23.308,0,"sw2010",0.435,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 17:00:00",24.405,0,"sw2010",0.434,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 18:00:00",25.27,0,"sw2010",0.438,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 19:00:00",25.933,0,"sw2010",0.432,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 20:00:00",25.635,0,"sw2010",0.436,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 21:00:00",26.006,0,"sw2010",0.436,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 22:00:00",25.413,0,"sw2010",0.434,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-13 23:00:00",23.42,0,"sw2010",0.429,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 00:00:00",18.364,0,"sw2010",0.431,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 01:00:00",16.423,0,"sw2010",0.434,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 02:00:00",14.974,0,"sw2010",0.435,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 03:00:00",13.906,0,"sw2010",0.434,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 04:00:00",15.197,0,"sw2010",0.434,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 05:00:00",14.261,0,"sw2010",0.433,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 06:00:00",12.542,0,"sw2010",0.432,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 07:00:00",11.864,0,"sw2010",0.431,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 08:00:00",10.842,0,"sw2010",0.43,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 09:00:00",10.158,0,"sw2010",0.431,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 10:00:00",9.831,0,"sw2010",0.431,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 11:00:00",8.958,0,"sw2010",0.431,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 12:00:00",9.393,0,"sw2010",0.428,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 13:00:00",13.96,0,"sw2010",0.43,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 14:00:00",17.697,0,"sw2010",0.429,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 15:00:00",20.432,0,"sw2010",0.429,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 16:00:00",22.51,0,"sw2010",0.428,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 17:00:00",23.939,0,"sw2010",0.431,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 18:00:00",24.216,0,"sw2010",0.427,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 19:00:00",24.446,0,"sw2010",0.431,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 20:00:00",25.028,0,"sw2010",0.423,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 21:00:00",25.593,0,"sw2010",0.424,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 22:00:00",24.897,0,"sw2010",0.431,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-14 23:00:00",23.248,0,"sw2010",0.426,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-15 00:00:00",18.355,0,"sw2010",0.427,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-15 01:00:00",16.126,0,"sw2010",0.432,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-15 02:00:00",15.309,0,"sw2010",0.428,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-15 03:00:00",15.061,0,"sw2010",0.421,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-15 04:00:00",16.857,0,"sw2010",0.425,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-15 05:00:00",18.331,0,"sw2010",0.429,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-15 06:00:00",17.874,0,"sw2010",0.422,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-15 07:00:00",17.435,0,"sw2010",0.423,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-15 08:00:00",17.109,0,"sw2010",0.426,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-15 09:00:00",16.85,0,"sw2010",0.425,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-15 10:00:00",16.743,0,"sw2010",0.421,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-15 11:00:00",16.648,0,"sw2010",0.423,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-15 12:00:00",16.903,0,"sw2010",0.425,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-15 13:00:00",17.736,0,"sw2010",0.429,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-15 14:00:00",19.382,0,"sw2010",0.43,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-15 15:00:00",21.876,0,"sw2010",0.43,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-15 16:00:00",23.614,0,"sw2010",0.424,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-15 17:00:00",24.696,0,"sw2010",0.425,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-15 18:00:00",26.29,0,"sw2010",0.424,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
63858,1122,"2021-03-15 19:00:00",27.148,0,"sw2010",0.418,0,0,0,0,0,0,0,0,0,0,0,"1122sw2010",0,0
